FinanceKey,DateKey,OrganizationKey,DepartmentGroupKey,ScenarioKey,AccountKey,Amount
6322,20171201,6,6,2,52,6700
6323,20171201,6,6,2,53,12700
6324,20171201,6,6,1,53,9092
6325,20171201,6,6,1,56,82898
6326,20171201,6,6,2,56,99500
6327,20171201,6,6,2,57,3500
6328,20171201,6,6,1,57,2525
6329,20171201,6,6,1,60,14820
6330,20171201,6,6,2,60,17400
6331,20171201,6,6,1,61,1482
6332,20171201,6,6,2,61,1500
6333,20171201,6,6,1,62,741
6334,20171201,6,6,2,62,950
6335,20171201,6,6,2,63,6100
6336,20171201,6,6,1,63,5910
6337,20171201,6,6,1,65,172
6338,20171201,6,6,2,65,200
6339,20171201,6,6,1,66,156
6340,20171201,6,6,2,66,200
6341,20171201,6,6,1,67,86
6342,20171201,6,6,2,67,100
6343,20171201,6,6,2,68,90
6344,20171201,6,6,1,68,62
6345,20171201,6,6,1,69,17
6346,20171201,6,6,1,71,27
6347,20171201,6,6,2,71,60
6348,20171201,6,6,2,72,380
6349,20171201,6,6,1,72,591
6350,20171201,6,6,2,73,220
6351,20171201,6,6,1,73,131
6352,20171201,6,6,2,74,100
6353,20171201,6,6,1,74,103
6354,20171201,6,6,2,76,1800
6355,20171201,6,6,1,76,1629
6356,20171201,6,6,2,77,380
6357,20171201,6,6,1,77,322
6358,20171201,6,6,1,78,101
6359,20171201,6,6,2,78,100
6360,20171201,6,6,2,80,480
6361,20171201,6,6,1,80,380
6362,20171201,6,6,1,81,235
6363,20171201,6,6,2,81,280
6364,20171201,6,6,1,82,23
6365,20171201,6,6,2,82,30
6366,20171201,6,6,2,83,100
6367,20171201,6,6,1,83,79
6368,20171201,6,6,2,84,90
6369,20171201,6,6,1,84,67
6370,20171201,6,6,2,85,90
6371,20171201,6,6,1,85,64
6372,20171201,6,6,2,87,380
6373,20171201,6,6,1,87,351
6374,20171201,6,6,1,89,101
6375,20171201,6,6,1,90,154
6376,20171201,6,6,1,91,-123
6377,20171201,6,6,1,92,206
6378,20171201,6,6,1,94,8257
6379,20171201,6,6,1,96,6
6380,20171201,6,6,1,97,230
6381,20171201,6,6,1,99,47500
6382,20171201,6,6,2,101,272800
6383,20171201,6,6,1,101,303098
6384,20171201,6,7,1,4,388339
6385,20171201,6,7,1,6,520964
6386,20171201,6,7,1,7,15645
6387,20171201,6,7,1,8,10419
6388,20171201,6,7,1,13,80489
6389,20171201,6,7,1,14,49491
6390,20171201,6,7,1,15,96899
6391,20171201,6,7,1,18,9604
6392,20171201,6,7,1,19,30604
6393,20171201,6,7,1,20,10084
6394,20171201,6,7,1,21,97697
6395,20171201,6,7,1,22,8156
6396,20171201,6,7,1,23,3367
6397,20171201,6,7,1,24,17945
6398,20171201,6,7,1,28,14019
6399,20171201,6,7,1,29,121422
6400,20171201,6,7,1,31,88243
6401,20171201,6,7,1,32,21794
6402,20171201,6,7,1,33,19953
6403,20171201,6,7,1,34,37196
6404,20171201,6,7,1,35,93651
6405,20171201,6,7,1,37,78265
6406,20171201,6,7,1,38,23131
6407,20171201,6,7,1,39,100579
6408,20171201,6,7,1,40,20459
6409,20171201,6,7,1,43,2275094
6410,20171201,6,7,1,46,311853
6411,20171201,6,7,1,100,16000
6412,20171201,7,1,2,60,34000
6413,20171201,7,1,1,60,44000
6414,20171201,7,1,2,61,3700
6415,20171201,7,1,1,61,4840
6416,20171201,7,1,1,62,2200
6417,20171201,7,1,2,62,2100
6418,20171201,7,1,2,65,380
6419,20171201,7,1,1,65,420
6420,20171201,7,1,2,66,380
6421,20171201,7,1,1,66,382
6422,20171201,7,1,1,67,200
6423,20171201,7,1,2,67,200
6424,20171201,7,1,1,68,150
6425,20171201,7,1,2,68,200
6426,20171201,7,1,1,69,42
6427,20171201,7,1,2,71,90
6428,20171201,7,1,1,71,80
6429,20171201,7,1,1,73,325
6430,20171201,7,1,2,73,300
6431,20171201,7,1,1,74,167
6432,20171201,7,1,2,74,200
6433,20171201,7,1,1,76,450
6434,20171201,7,1,2,76,380
6435,20171201,7,1,2,77,650
6436,20171201,7,1,1,77,810
6437,20171201,7,1,1,78,280
6438,20171201,7,1,2,78,200
6439,20171201,7,1,2,80,850
6440,20171201,7,1,1,80,1155
6441,20171201,7,1,1,81,715
6442,20171201,7,1,2,81,550
6443,20171201,7,1,1,82,75
6444,20171201,7,1,2,82,60
6445,20171201,7,1,1,83,264
6446,20171201,7,1,2,83,200
6447,20171201,7,1,2,84,200
6448,20171201,7,1,1,84,240
6449,20171201,7,1,1,85,211
6450,20171201,7,1,2,85,200
6451,20171201,7,1,1,87,900
6452,20171201,7,1,2,87,750
6453,20171201,7,1,1,89,234
6454,20171201,7,1,1,90,360
6455,20171201,7,1,1,91,-288
6456,20171201,7,1,1,92,480
6457,20171201,7,1,1,94,368
6458,20171201,7,1,1,96,10
6459,20171201,7,2,1,12,210360
6460,20171201,7,6,1,52,13719
6461,20171201,7,6,2,52,22000
6462,20171201,7,6,2,53,23600
6463,20171201,7,6,1,53,27438
6464,20171201,7,6,1,54,596
6465,20171201,7,6,2,54,1000
6466,20171201,7,6,2,56,142600
6467,20171201,7,6,1,56,142562
6468,20171201,7,6,1,57,17148
6469,20171201,7,6,2,57,15400
6470,20171201,7,6,2,60,26700
6471,20171201,7,6,1,60,29400
6472,20171201,7,6,2,61,2700
6473,20171201,7,6,1,61,3234
6474,20171201,7,6,2,62,1900
6475,20171201,7,6,1,62,2940
6476,20171201,7,6,1,63,20578
6477,20171201,7,6,2,63,19300
6478,20171201,7,6,2,65,380
6479,20171201,7,6,1,65,609
6480,20171201,7,6,2,66,380
6481,20171201,7,6,1,66,554
6482,20171201,7,6,1,67,273
6483,20171201,7,6,2,67,200
6484,20171201,7,6,2,68,200
6485,20171201,7,6,1,68,203
6486,20171201,7,6,1,69,61
6487,20171201,7,6,2,71,70
6488,20171201,7,6,1,71,56
6489,20171201,7,6,2,72,1400
6490,20171201,7,6,1,72,2743
6491,20171201,7,6,2,73,300
6492,20171201,7,6,1,73,354
6493,20171201,7,6,1,74,267
6494,20171201,7,6,2,74,200
6495,20171201,7,6,2,76,4100
6496,20171201,7,6,1,76,6363
6497,20171201,7,6,2,77,550
6498,20171201,7,6,1,77,686
6499,20171201,7,6,2,78,200
6500,20171201,7,6,1,78,202
6501,20171201,7,6,2,80,650
6502,20171201,7,6,1,80,793
6503,20171201,7,6,1,81,491
6504,20171201,7,6,2,81,380
6505,20171201,7,6,2,82,40
6506,20171201,7,6,1,82,51
6507,20171201,7,6,2,83,200
6508,20171201,7,6,1,83,180
6509,20171201,7,6,1,84,161
6510,20171201,7,6,2,84,100
6511,20171201,7,6,1,85,144
6512,20171201,7,6,2,85,100
6513,20171201,7,6,1,87,630
6514,20171201,7,6,2,87,550
6515,20171201,7,6,1,89,157
6516,20171201,7,6,1,90,241
6517,20171201,7,6,1,91,-193
6518,20171201,7,6,1,92,322
6519,20171201,7,6,1,94,79433
6520,20171201,7,6,1,96,7
6521,20171201,7,6,1,97,561
6522,20171201,7,6,1,99,64000
6523,20171201,7,6,2,101,891700
6524,20171201,7,6,1,101,685958
6525,20171201,7,7,1,4,912250
6526,20171201,7,7,1,6,726943
6527,20171201,7,7,1,7,22041
6528,20171201,7,7,1,8,14538
6529,20171201,7,7,1,13,98137
6530,20171201,7,7,1,14,67605
6531,20171201,7,7,1,15,133757
6532,20171201,7,7,1,18,9604
6533,20171201,7,7,1,19,30604
6534,20171201,7,7,1,20,10084
6535,20171201,7,7,1,21,47387
6536,20171201,7,7,1,22,8156
6537,20171201,7,7,1,23,3436
6538,20171201,7,7,1,24,18294
6539,20171201,7,7,1,28,14781
6540,20171201,7,7,1,29,124092
6541,20171201,7,7,1,31,43297
6542,20171201,7,7,1,32,23350
6543,20171201,7,7,1,33,18275
6544,20171201,7,7,1,34,48850
6545,20171201,7,7,1,35,100340
6546,20171201,7,7,1,37,86866
6547,20171201,7,7,1,38,23131
6548,20171201,7,7,1,39,43297
6549,20171201,7,7,1,40,21571
6550,20171201,7,7,1,43,908665
6551,20171201,7,7,1,46,840528
6552,20171201,7,7,1,100,16153
6553,20171201,8,1,2,60,36400
6554,20171201,8,1,1,60,51818,71
6555,20171201,8,1,2,61,3300
6556,20171201,8,1,1,61,4146,61
6557,20171201,8,1,2,62,2300
6558,20171201,8,1,1,62,4664,8
6559,20171201,8,1,1,65,1064,74
6560,20171201,8,1,2,65,550
6561,20171201,8,1,2,66,480
6562,20171201,8,1,1,66,967,77
6563,20171201,8,1,1,67,478,36
6564,20171201,8,1,2,67,200
6565,20171201,8,1,1,68,369,27
6566,20171201,8,1,2,68,200
6567,20171201,8,1,1,69,107,14
6568,20171201,8,1,2,71,90
6569,20171201,8,1,1,71,137,45
6570,20171201,8,1,2,73,400
6571,20171201,8,1,1,73,655,64
6572,20171201,8,1,2,74,200
6573,20171201,8,1,1,74,384,42
6574,20171201,8,1,1,76,716,25
6575,20171201,8,1,2,76,380
6576,20171201,8,1,1,77,1288,98
6577,20171201,8,1,2,77,750
6578,20171201,8,1,2,78,200
6579,20171201,8,1,1,78,343,51
6580,20171201,8,1,1,80,1288,98
6581,20171201,8,1,2,80,750
6582,20171201,8,1,2,81,480
6583,20171201,8,1,1,81,798,07
6584,20171201,8,1,2,82,50
6585,20171201,8,1,1,82,76,84
6586,20171201,8,1,1,83,266,24
6587,20171201,8,1,2,83,200
6588,20171201,8,1,1,84,220,78
6589,20171201,8,1,2,84,100
6590,20171201,8,1,2,85,100
6591,20171201,8,1,1,85,213,21
6592,20171201,8,1,2,87,750
6593,20171201,8,1,1,87,1228,38
6594,20171201,8,1,1,89,216,24
6595,20171201,8,1,1,90,331,39
6596,20171201,8,1,1,91,-262,55
6597,20171201,8,1,1,92,442
6598,20171201,8,1,1,94,410,18
6599,20171201,8,1,1,96,9
6600,20171201,8,2,1,12,164837,49
6601,20171201,8,2,2,60,17900
6602,20171201,8,2,1,60,21819,67
6603,20171201,8,2,1,61,2401,13
6604,20171201,8,2,2,61,1900
6605,20171201,8,2,2,62,1100
6606,20171201,8,2,1,62,1528,38
6607,20171201,8,2,2,65,280
6608,20171201,8,2,1,65,388,97
6609,20171201,8,2,1,66,352,6
6610,20171201,8,2,2,66,200
6611,20171201,8,2,1,67,182,9
6612,20171201,8,2,2,67,100
6613,20171201,8,2,2,68,100
6614,20171201,8,2,1,68,134,42
6615,20171201,8,2,1,69,40,48
6616,20171201,8,2,1,71,37,45
6617,20171201,8,2,2,71,50
6618,20171201,8,2,1,73,252,6
6619,20171201,8,2,2,73,220
6620,20171201,8,2,1,74,304,12
6621,20171201,8,2,2,74,200
6622,20171201,8,2,1,76,304,12
6623,20171201,8,2,2,76,200
6624,20171201,8,2,2,77,380
6625,20171201,8,2,1,77,546,55
6626,20171201,8,2,2,78,100
6627,20171201,8,2,1,78,172,3
6628,20171201,8,2,2,80,480
6629,20171201,8,2,1,80,623,82
6630,20171201,8,2,1,81,385,94
6631,20171201,8,2,2,81,280
6632,20171201,8,2,2,82,30
6633,20171201,8,2,1,82,38,96
6634,20171201,8,2,1,83,135,93
6635,20171201,8,2,2,83,100
6636,20171201,8,2,1,84,117,75
6637,20171201,8,2,2,84,90
6638,20171201,8,2,1,85,108,66
6639,20171201,8,2,2,85,80
6640,20171201,8,2,2,87,380
6641,20171201,8,2,1,87,546,55
6642,20171201,8,2,1,89,114,72
6643,20171201,8,2,1,90,176,84
6644,20171201,8,2,1,91,-139,83
6645,20171201,8,2,1,92,235,93
6646,20171201,8,2,1,94,198,05
6647,20171201,8,2,1,96,4
6648,20171201,8,6,1,52,37676,03
6649,20171201,8,6,2,52,35800
6650,20171201,8,6,2,53,11300
6651,20171201,8,6,1,53,9419,44
6652,20171201,8,6,1,54,2,6
6653,20171201,8,6,2,54,0
6654,20171201,8,6,2,56,161200
6655,20171201,8,6,1,56,153510
6656,20171201,8,6,1,57,3925,4
6657,20171201,8,6,2,57,3900
6658,20171201,8,6,1,60,23031,81
6659,20171201,8,6,2,60,16000
6660,20171201,8,6,2,61,1300
6661,20171201,8,6,1,61,2073,85
6662,20171201,8,6,1,62,2073,85
6663,20171201,8,6,2,62,950
6664,20171201,8,6,2,63,10600
6665,20171201,8,6,1,63,18839,31
6666,20171201,8,6,1,65,473,82
6667,20171201,8,6,2,65,200
6668,20171201,8,6,1,66,429,88
6669,20171201,8,6,2,66,200
6670,20171201,8,6,1,67,213,21
6671,20171201,8,6,2,67,100
6672,20171201,8,6,2,68,80
6673,20171201,8,6,1,68,164,72
6674,20171201,8,6,1,69,48,05
6675,20171201,8,6,1,71,49,57
6676,20171201,8,6,2,71,50
6677,20171201,8,6,1,72,470,79
6678,20171201,8,6,2,72,550
6679,20171201,8,6,1,73,292
6680,20171201,8,6,2,73,220
6681,20171201,8,6,2,74,200
6682,20171201,8,6,1,74,354,12
6683,20171201,8,6,1,76,4275,4
6684,20171201,8,6,2,76,2600
6685,20171201,8,6,2,77,380
6686,20171201,8,6,1,77,573,82
6687,20171201,8,6,1,78,185,93
6688,20171201,8,6,2,78,100
6689,20171201,8,6,2,80,480
6690,20171201,8,6,1,80,669,28
6691,20171201,8,6,1,81,414,73
6692,20171201,8,6,2,81,280
6693,20171201,8,6,2,82,30
6694,20171201,8,6,1,82,43,51
6695,20171201,8,6,2,83,100
6696,20171201,8,6,1,83,149,57
6697,20171201,8,6,1,84,132,9
6698,20171201,8,6,2,84,80
6699,20171201,8,6,2,85,80
6700,20171201,8,6,1,85,119,27
6701,20171201,8,6,2,87,380
6702,20171201,8,6,1,87,546,55
6703,20171201,8,6,1,89,129,87
6704,20171201,8,6,1,90,198,05
6705,20171201,8,6,1,91,-156,49
6706,20171201,8,6,1,92,264,72
6707,20171201,8,6,1,94,53259,65
6708,20171201,8,6,1,96,4
6709,20171201,8,6,1,97,437
6710,20171201,8,6,1,99,34500
6711,20171201,8,6,2,101,565200
6712,20171201,8,6,1,101,470964,4
6713,20171201,8,7,1,4,690150,3
6714,20171201,8,7,1,6,856968,56
6715,20171201,8,7,1,7,26863,7
6716,20171201,8,7,1,8,17139,28
6717,20171201,8,7,1,13,134971,78
6718,20171201,8,7,1,14,86554,21
6719,20171201,8,7,1,15,173108,85
6720,20171201,8,7,1,18,10395,21
6721,20171201,8,7,1,19,33121,4
6722,20171201,8,7,1,20,10290,67
6723,20171201,8,7,1,21,64131,06
6724,20171201,8,7,1,22,9005,79
6725,20171201,8,7,1,23,3682,97
6726,20171201,8,7,1,24,20177,21
6727,20171201,8,7,1,28,18142,33
6728,20171201,8,7,1,29,132855,07
6729,20171201,8,7,1,31,64317,43
6730,20171201,8,7,1,32,26474,3
6731,20171201,8,7,1,33,19577,2
6732,20171201,8,7,1,34,58188,53
6733,20171201,8,7,1,35,97218,04
6734,20171201,8,7,1,37,83772,34
6735,20171201,8,7,1,38,25033,37
6736,20171201,8,7,1,39,63031,04
6737,20171201,8,7,1,40,26474,3
6738,20171201,8,7,1,43,983294,07
6739,20171201,8,7,1,46,686032,7
6740,20171201,8,7,1,100,16987,76
6741,20180101,3,1,2,60,20900
6742,20180101,3,1,1,60,24700
6743,20180101,3,1,1,61,2964
6744,20180101,3,1,2,61,2400
6745,20180101,3,1,1,62,2470
6746,20180101,3,1,2,62,1900
6747,20180101,3,1,2,65,380
6748,20180101,3,1,1,65,585
6749,20180101,3,1,1,66,532
6750,20180101,3,1,2,66,380
6751,20180101,3,1,1,67,260
6752,20180101,3,1,2,67,200
6753,20180101,3,1,2,68,100
6754,20180101,3,1,1,68,195
6755,20180101,3,1,1,69,59
6756,20180101,3,1,1,71,39
6757,20180101,3,1,2,71,60
6758,20180101,3,1,2,73,300
6759,20180101,3,1,1,73,338
6760,20180101,3,1,1,74,149
6761,20180101,3,1,2,74,100
6762,20180101,3,1,1,76,358
6763,20180101,3,1,2,76,280
6764,20180101,3,1,1,77,644
6765,20180101,3,1,2,77,550
6766,20180101,3,1,2,78,100
6767,20180101,3,1,1,78,172
6768,20180101,3,1,1,80,703
6769,20180101,3,1,2,80,550
6770,20180101,3,1,2,81,380
6771,20180101,3,1,1,81,435
6772,20180101,3,1,1,82,45
6773,20180101,3,1,2,82,40
6774,20180101,3,1,2,83,100
6775,20180101,3,1,1,83,155
6776,20180101,3,1,2,84,100
6777,20180101,3,1,1,84,137
6778,20180101,3,1,2,85,100
6779,20180101,3,1,1,85,124
6780,20180101,3,1,2,87,480
6781,20180101,3,1,1,87,585
6782,20180101,3,1,1,89,267
6783,20180101,3,1,1,90,409
6784,20180101,3,1,1,91,-327
6785,20180101,3,1,1,92,546
6786,20180101,3,1,1,94,256
6787,20180101,3,1,1,96,13
6788,20180101,3,2,1,12,50131
6789,20180101,3,6,1,52,4467
6790,20180101,3,6,2,52,4000
6791,20180101,3,6,2,53,6600
6792,20180101,3,6,1,53,5956
6793,20180101,3,6,1,56,64718
6794,20180101,3,6,2,56,61500
6795,20180101,3,6,2,57,1400
6796,20180101,3,6,1,57,1240
6797,20180101,3,6,2,60,14800
6798,20180101,3,6,1,60,15680
6799,20180101,3,6,2,61,1300
6800,20180101,3,6,1,61,1254
6801,20180101,3,6,2,62,850
6802,20180101,3,6,1,62,784
6803,20180101,3,6,2,63,1900
6804,20180101,3,6,1,63,2978
6805,20180101,3,6,1,65,180
6806,20180101,3,6,2,65,200
6807,20180101,3,6,1,66,164
6808,20180101,3,6,2,66,200
6809,20180101,3,6,2,67,100
6810,20180101,3,6,1,67,88
6811,20180101,3,6,1,68,64
6812,20180101,3,6,2,68,80
6813,20180101,3,6,1,69,18
6814,20180101,3,6,1,71,40
6815,20180101,3,6,2,71,50
6816,20180101,3,6,2,72,200
6817,20180101,3,6,1,72,74
6818,20180101,3,6,2,73,120
6819,20180101,3,6,1,73,135
6820,20180101,3,6,1,74,84
6821,20180101,3,6,2,74,90
6822,20180101,3,6,1,76,732
6823,20180101,3,6,2,76,750
6824,20180101,3,6,1,77,331
6825,20180101,3,6,2,77,380
6826,20180101,3,6,2,78,100
6827,20180101,3,6,1,78,114
6828,20180101,3,6,2,80,480
6829,20180101,3,6,1,80,454
6830,20180101,3,6,2,81,280
6831,20180101,3,6,1,81,281
6832,20180101,3,6,1,82,30
6833,20180101,3,6,2,82,30
6834,20180101,3,6,1,83,103
6835,20180101,3,6,2,83,90
6836,20180101,3,6,2,84,80
6837,20180101,3,6,1,84,93
6838,20180101,3,6,1,85,82
6839,20180101,3,6,2,85,70
6840,20180101,3,6,2,87,380
6841,20180101,3,6,1,87,360
6842,20180101,3,6,1,89,181
6843,20180101,3,6,1,90,278
6844,20180101,3,6,1,91,-222
6845,20180101,3,6,1,92,371
6846,20180101,3,6,1,94,7392
6847,20180101,3,6,1,96,8
6848,20180101,3,6,1,97,149
6849,20180101,3,6,1,99,45000
6850,20180101,3,6,1,101,148905
6851,20180101,3,6,2,101,193600
6852,20180101,3,7,1,4,159282
6853,20180101,3,7,1,6,298888
6854,20180101,3,7,1,7,8998
6855,20180101,3,7,1,8,5977
6856,20180101,3,7,1,13,44384
6857,20180101,3,7,1,14,30187
6858,20180101,3,7,1,15,57984
6859,20180101,3,7,1,18,13720
6860,20180101,3,7,1,19,43720
6861,20180101,3,7,1,20,12896
6862,20180101,3,7,1,21,68198
6863,20180101,3,7,1,22,11887
6864,20180101,3,7,1,23,4860
6865,20180101,3,7,1,24,23396
6866,20180101,3,7,1,28,20681
6867,20180101,3,7,1,29,207774
6868,20180101,3,7,1,31,56332
6869,20180101,3,7,1,32,32723
6870,20180101,3,7,1,33,26640
6871,20180101,3,7,1,34,21968
6872,20180101,3,7,1,35,51958
6873,20180101,3,7,1,37,49331
6874,20180101,3,7,1,38,34057
6875,20180101,3,7,1,39,57530
6876,20180101,3,7,1,40,30181
6877,20180101,3,7,1,43,98775
6878,20180101,3,7,1,46,122829
6879,20180101,3,7,2,60,5300
6880,20180101,3,7,1,60,6000
6881,20180101,3,7,2,61,480
6882,20180101,3,7,1,61,540
6883,20180101,3,7,2,62,380
6884,20180101,3,7,1,62,360
6885,20180101,3,7,1,65,74
6886,20180101,3,7,2,65,70
6887,20180101,3,7,1,66,67
6888,20180101,3,7,2,66,70
6889,20180101,3,7,1,67,35
6890,20180101,3,7,2,67,40
6891,20180101,3,7,1,68,26
6892,20180101,3,7,2,68,30
6893,20180101,3,7,1,69,7
6894,20180101,3,7,2,71,30
6895,20180101,3,7,1,71,8
6896,20180101,3,7,2,73,70
6897,20180101,3,7,1,73,53
6898,20180101,3,7,1,74,79
6899,20180101,3,7,2,74,90
6900,20180101,3,7,2,76,70
6901,20180101,3,7,1,76,70
6902,20180101,3,7,1,77,126
6903,20180101,3,7,2,77,100
6904,20180101,3,7,1,78,44
6905,20180101,3,7,2,78,40
6906,20180101,3,7,2,80,100
6907,20180101,3,7,1,80,154
6908,20180101,3,7,2,81,90
6909,20180101,3,7,1,81,96
6910,20180101,3,7,1,82,10
6911,20180101,3,7,2,82,10
6912,20180101,3,7,1,83,33
6913,20180101,3,7,2,83,30
6914,20180101,3,7,2,84,30
6915,20180101,3,7,1,84,29
6916,20180101,3,7,2,85,30
6917,20180101,3,7,1,85,26
6918,20180101,3,7,1,87,135
6919,20180101,3,7,2,87,100
6920,20180101,3,7,1,89,56
6921,20180101,3,7,1,90,85
6922,20180101,3,7,1,91,-68
6923,20180101,3,7,1,92,114
6924,20180101,3,7,1,94,56
6925,20180101,3,7,1,96,3
6926,20180101,3,7,1,100,23729
6927,20180101,4,1,2,60,45100
6928,20180101,4,1,1,60,47520
6929,20180101,4,1,2,61,5100
6930,20180101,4,1,1,61,5702
6931,20180101,4,1,1,62,4276
6932,20180101,4,1,2,62,3400
6933,20180101,4,1,2,65,650
6934,20180101,4,1,1,65,836
6935,20180101,4,1,2,66,650
6936,20180101,4,1,1,66,760
6937,20180101,4,1,2,67,280
6938,20180101,4,1,1,67,385
6939,20180101,4,1,2,68,200
6940,20180101,4,1,1,68,286
6941,20180101,4,1,1,69,84
6942,20180101,4,1,1,71,77
6943,20180101,4,1,2,71,80
6944,20180101,4,1,1,73,514
6945,20180101,4,1,2,73,500
6946,20180101,4,1,1,74,256
6947,20180101,4,1,2,74,200
6948,20180101,4,1,1,76,577
6949,20180101,4,1,2,76,550
6950,20180101,4,1,1,77,1039
6951,20180101,4,1,2,77,1000
6952,20180101,4,1,2,78,280
6953,20180101,4,1,1,78,278
6954,20180101,4,1,1,80,1051
6955,20180101,4,1,2,80,1100
6956,20180101,4,1,1,81,650
6957,20180101,4,1,2,81,650
6958,20180101,4,1,1,82,63
6959,20180101,4,1,2,82,70
6960,20180101,4,1,1,83,220
6961,20180101,4,1,2,83,200
6962,20180101,4,1,2,84,200
6963,20180101,4,1,1,84,180
6964,20180101,4,1,2,85,200
6965,20180101,4,1,1,85,176
6966,20180101,4,1,2,87,950
6967,20180101,4,1,1,87,990
6968,20180101,4,1,1,89,176
6969,20180101,4,1,1,90,270
6970,20180101,4,1,1,91,-216
6971,20180101,4,1,1,92,360
6972,20180101,4,1,1,94,96
6973,20180101,4,1,1,96,11
6974,20180101,4,2,1,12,54894
6975,20180101,4,6,1,52,8072
6976,20180101,4,6,2,52,7700
6977,20180101,4,6,2,53,10700
6978,20180101,4,6,1,53,9687
6979,20180101,4,6,1,56,40536
6980,20180101,4,6,2,56,46600
6981,20180101,4,6,2,57,1400
6982,20180101,4,6,1,57,1345
6983,20180101,4,6,2,60,30100
6984,20180101,4,6,1,60,28280
6985,20180101,4,6,2,61,2400
6986,20180101,4,6,1,61,2262
6987,20180101,4,6,2,62,2300
6988,20180101,4,6,1,62,2828
6989,20180101,4,6,1,63,3229
6990,20180101,4,6,2,63,5900
6991,20180101,4,6,2,65,550
6992,20180101,4,6,1,65,616
6993,20180101,4,6,2,66,480
6994,20180101,4,6,1,66,560
6995,20180101,4,6,2,67,280
6996,20180101,4,6,1,67,280
6997,20180101,4,6,2,68,200
6998,20180101,4,6,1,68,210
6999,20180101,4,6,1,69,62
7000,20180101,4,6,1,71,56
7001,20180101,4,6,2,71,80
7002,20180101,4,6,1,72,645
7003,20180101,4,6,2,72,480
7004,20180101,4,6,2,73,300
7005,20180101,4,6,1,73,364
7006,20180101,4,6,2,74,280
7007,20180101,4,6,1,74,272
7008,20180101,4,6,1,76,1805
7009,20180101,4,6,2,76,2000
7010,20180101,4,6,2,77,550
7011,20180101,4,6,1,77,693
7012,20180101,4,6,1,78,192
7013,20180101,4,6,2,78,200
7014,20180101,4,6,2,80,750
7015,20180101,4,6,1,80,742
7016,20180101,4,6,2,81,480
7017,20180101,4,6,1,81,459
7018,20180101,4,6,2,82,50
7019,20180101,4,6,1,82,46
7020,20180101,4,6,1,83,162
7021,20180101,4,6,2,83,200
7022,20180101,4,6,1,84,142
7023,20180101,4,6,2,84,200
7024,20180101,4,6,2,85,100
7025,20180101,4,6,1,85,130
7026,20180101,4,6,1,87,630
7027,20180101,4,6,2,87,650
7028,20180101,4,6,1,89,139
7029,20180101,4,6,1,90,214
7030,20180101,4,6,1,91,-171
7031,20180101,4,6,1,92,285
7032,20180101,4,6,1,94,5098
7033,20180101,4,6,1,96,7
7034,20180101,4,6,1,97,99
7035,20180101,4,6,1,99,63000
7036,20180101,4,6,1,101,161453
7037,20180101,4,6,2,101,153400
7038,20180101,4,7,1,4,249935
7039,20180101,4,7,1,6,448804
7040,20180101,4,7,1,7,14623
7041,20180101,4,7,1,8,8976
7042,20180101,4,7,1,13,65300
7043,20180101,4,7,1,14,45778
7044,20180101,4,7,1,15,95146
7045,20180101,4,7,1,18,10976
7046,20180101,4,7,1,19,34976
7047,20180101,4,7,1,20,11085
7048,20180101,4,7,1,21,51148
7049,20180101,4,7,1,22,9510
7050,20180101,4,7,1,23,3926
7051,20180101,4,7,1,24,21305
7052,20180101,4,7,1,28,18286
7053,20180101,4,7,1,29,150966
7054,20180101,4,7,1,31,41350
7055,20180101,4,7,1,32,25670
7056,20180101,4,7,1,33,19180
7057,20180101,4,7,1,34,32358
7058,20180101,4,7,1,35,44307
7059,20180101,4,7,1,37,43165
7060,20180101,4,7,1,38,29673
7061,20180101,4,7,1,39,44496
7062,20180101,4,7,1,40,26686
7063,20180101,4,7,1,43,387474
7064,20180101,4,7,1,46,246400
7065,20180101,4,7,1,100,16371
7066,20180101,5,1,1,60,27160
7067,20180101,5,1,2,60,31000
7068,20180101,5,1,2,61,3000
7069,20180101,5,1,1,61,2987
7070,20180101,5,1,1,62,1901
7071,20180101,5,1,2,62,2100
7072,20180101,5,1,2,65,480
7073,20180101,5,1,1,65,399
7074,20180101,5,1,2,66,380
7075,20180101,5,1,1,66,363
7076,20180101,5,1,1,67,189
7077,20180101,5,1,2,67,200
7078,20180101,5,1,2,68,200
7079,20180101,5,1,1,68,140
7080,20180101,5,1,1,69,40
7081,20180101,5,1,1,71,70
7082,20180101,5,1,2,71,80
7083,20180101,5,1,1,73,273
7084,20180101,5,1,2,73,300
7085,20180101,5,1,1,74,193
7086,20180101,5,1,2,74,200
7087,20180101,5,1,2,76,380
7088,20180101,5,1,1,76,339
7089,20180101,5,1,2,77,650
7090,20180101,5,1,1,77,611
7091,20180101,5,1,2,78,200
7092,20180101,5,1,1,78,185
7093,20180101,5,1,2,80,650
7094,20180101,5,1,1,80,705
7095,20180101,5,1,2,81,480
7096,20180101,5,1,1,81,436
7097,20180101,5,1,2,82,50
7098,20180101,5,1,1,82,43
7099,20180101,5,1,2,83,200
7100,20180101,5,1,1,83,152
7101,20180101,5,1,1,84,130
7102,20180101,5,1,2,84,100
7103,20180101,5,1,1,85,122
7104,20180101,5,1,2,85,100
7105,20180101,5,1,2,87,650
7106,20180101,5,1,1,87,630
7107,20180101,5,1,1,89,127
7108,20180101,5,1,1,90,195
7109,20180101,5,1,1,91,-156
7110,20180101,5,1,1,92,260
